scaffold758_19_TIGR01316:2205:3495:+	294	15.0	15.2666666667	3.62829819662
scaffold374_1_TIGR00005:3640:4540:-	429	31.0	30.63	6.25972931612
scaffold374_1_TIGR00741:5717:6011:+	156	31.0	32.0816326531	4.53033645051
scaffold802_3_TIGR01981:12164:12992:-	1799	147.0	146.974637681	29.0869192879
scaffold9055_1_TIGR03992:9178:9859:-	432	58.0	60.6828193833	9.2564609326
C211503_1_TIGR00092:2:509:-	92	8.0	9.21696252465	5.29562621849
scaffold10888_1_TIGR03992:10603:11350:+	1182	100.0	101.653279786	11.0619043961
scaffold1457_41_TIGR02214:794:2282:-	307	14.0	14.2681451613	4.07737743833
scaffold162_17_TIGR02214:2319:3756:+	517	24.0	24.5351426583	4.39898413779
scaffold780_17_TIGR02214:162:2055:+	711	25.0	25.6154252509	6.345486834
scaffold2488_2_TIGR02627:13526:14891:+	526	26.0	26.5706959707	6.25246781104
scaffold2488_1_TIGR00005:12922:13579:+	382	28.0	34.2100456621	15.1382775953
scaffold7036_5_TIGR02627:595:1156:+	95	11.0	11.2673796791	3.07363379158
scaffold455_27_TIGR00090:1:262:-	33	7.0	7.19157088123	1.81143817457
scaffold12197_1_TIGR00087:21084:21789:-	328	27.0	29.3829787234	6.71069811133
scaffold5624_16_TIGR01316:27798:29127:+	576	29.0	29.6222723853	6.46600072227
C227029_1_TIGR00152:178:727:+	366	36.0	38.2714025501	11.9843979493
scaffold9000_2_TIGR00005:32481:33417:-	484	34.0	35.3023504274	7.42278160686
scaffold2964_1_TIGR00092:33591:34683:+	573	64.0	63.0476190476	6.19165246644
scaffold7628_4_TIGR00092:13273:14371:+	1896	110.0	114.554644809	35.5973897105
scaffold1548_1_TIGR01316:1509:2751:+	230	12.0	12.5636070853	3.3755151143
scaffold11607_2_TIGR00914:2435:4982:-	1012	19.0	25.1436984688	19.1265843639
scaffold9367_1_TIGR00914:55051:58150:-	4780	106.0	107.44756373	15.8451712249
scaffold41_2_TIGR00914:14522:17639:-	5211	166.0	168.209496311	19.6891156866
scaffold325_20_TIGR02195:4200:5142:+	537	38.0	38.8598726115	5.89284203461
scaffold2232_28_TIGR00698:4:544:+	144	13.0	17.7148148148	11.3313790375
scaffold13324_1_TIGR00698:29657:30686:-	543	64.0	70.0621963071	18.0076114842
scaffold11039_2_TIGR01316:2:476:-	89	12.0	11.3333333333	3.8575186416
scaffold5969_8_TIGR00092:16818:17916:+	912	36.0	50.5983606557	39.1484014735
scaffold1784_10_TIGR02627:4784:6143:+	639	31.0	31.8072111847	7.40877755035
scaffold10862_1_TIGR02627:1438:2806:-	1713	139.0	168.796783626	53.3621324784
scaffold12437_3_TIGR00090:12928:13228:+	536	104.0	101.14	17.5679746509
scaffold12437_3_TIGR00087:18271:18976:-	899	75.0	79.9120567376	22.2086989384
C213255_1_TIGR01800:10:529:-	400	47.0	52.5221579961	24.7580000182
scaffold1156_25_TIGR01981:1474:2275:+	165	14.0	13.7940074906	2.89625252638
scaffold7577_1_TIGR01800:51720:52875:+	1677	101.0	100.101298701	12.4556059477
scaffold2232_20_TIGR00152:258:807:+	116	10.0	11.883424408	5.70790829052
scaffold13393_6_TIGR00090:57448:57748:+	152	33.0	32.7	4.88432868127
scaffold13393_6_TIGR01957:12483:12915:+	247	35.0	37.9259259259	11.5797985843
scaffold13393_6_TIGR01962:14430:14664:+	122	31.0	31.9871794872	5.70311113868
scaffold13393_6_TIGR00087:63444:64149:-	321	32.0	32.9574468085	5.80006400115
scaffold13393_4_TIGR00914:8695:11818:-	1208	27.0	27.0592379123	7.90862078599
scaffold3081_14_TIGR00090:236:530:+	99	17.0	18.5136054422	4.17045225783
scaffold4796_1_TIGR00880:2739:3156:-	424	97.0	102.050359712	19.3949202506
scaffold32_2_TIGR01800:8822:9977:-	548	32.0	32.1904761905	6.64863982041
scaffold9840_8_TIGR00880:276:693:+	160	23.0	23.7841726619	4.15080690187
scaffold9840_7_TIGR00880:2083:2401:+	121	44.0	42.7358490566	8.31377793331
scaffold4624_1_TIGR00914:11602:14737:-	1224	138.0	139.018819777	7.20694086927
scaffold4624_2_TIGR03992:27224:27929:-	363	34.0	34.3517730496	4.75778723878
scaffold2261_7_TIGR02195:179:524:+	41	7.0	6.9884057971	2.02158900279
scaffold766_5_TIGR01962:725:1364:+	117	15.0	16.6206896552	6.81187038982
scaffold12553_4_TIGR00005:19975:20656:-	1139	213.0	213.916299559	15.4038264538
scaffold1485_7_TIGR00914:4:637:+	145	12.0	14.2211690363	7.29723663152
scaffold1485_8_TIGR00914:3:522:+	97	7.0	12.2644787645	13.352133606
scaffold13334_1_TIGR00698:17136:18144:-	1157	77.0	76.9583333333	10.6825704542
scaffold2412_1_TIGR00087:1120:1825:-	353	31.0	31.2595744681	7.69023493101
scaffold11743_1_TIGR00090:3:159:+	212	52.5	58.1987179487	21.2929565433
scaffold13622_1_TIGR00914:15688:18790:+	3391	78.0	78.2053513862	21.0291329588
scaffold5869_14_TIGR00914:2691:3285:-	211	24.0	24.2306397306	4.18458819702
scaffold5869_13_TIGR00914:6238:7963:+	674	25.0	27.0643478261	9.35372071645
scaffold3976_3_TIGR00914:2112:5235:-	2165	45.0	47.7364713417	16.5143095357
scaffold1904_9_TIGR00005:1381:1810:-	103	10.0	15.2004662005	9.62499173938
scaffold7111_7_TIGR00005:6:501:-	204	12.0	22.6909090909	29.2558794606
scaffold324_5_TIGR01720:605:1028:-	214	30.0	28.9858156028	5.3735000972
scaffold426_17_TIGR00914:5:1322:+	175	9.0	9.59802431611	3.49014623143
C215539_1_TIGR00005:5:533:+	745	93.5	104.227272727	48.4489876851
scaffold2169_2_TIGR00005:25261:26110:-	1464	109.0	113.71024735	40.6778072874
scaffold4247_1_TIGR00005:1200:2136:+	1200	60.0	81.4166666667	44.4327435185
scaffold3440_1_TIGR00914:76765:78487:+	2212	94.0	94.9390243902	16.9633511765
scaffold136_2_TIGR00880:23271:23682:+	777	144.0	144.462287105	8.56464830618
scaffold3016_21_TIGR01800:217:1372:+	280	14.0	14.8727272727	5.79582555471
scaffold12350_2_TIGR01962:29984:30845:-	1167	123.0	126.969802555	19.077055524
scaffold12350_2_TIGR01957:31441:31873:-	573	111.5	119.19212963	29.1732156632
scaffold11039_1_TIGR01316:1:658:-	128	13.0	14.0821917808	4.98087081135
scaffold9619_3_TIGR00698:26532:27492:-	470	32.0	32.5947916667	6.21266967896
scaffold9619_3_TIGR00152:33131:33677:-	264	32.0	30.9633699634	5.32553242437
scaffold6844_2_TIGR00005:17437:18286:+	1080	86.0	86.5371024735	12.1237766992
scaffold13574_1_TIGR00914:8432:11510:-	1401	32.0	32.3310591293	8.87681289993
scaffold3963_8_TIGR02214:5:896:+	215	16.0	16.4713804714	4.88521673406
scaffold3963_9_TIGR02214:5:542:+	106	20.0	19.4655493482	4.31954819154
scaffold3963_4_TIGR02214:259:1168:+	191	14.0	14.0649064906	4.47940778208
scaffold3963_6_TIGR02214:4:565:+	99	11.0	11.3707664884	2.58780926847
scaffold2070_8_TIGR00005:2:506:-	127	16.0	15.4087301587	3.67256062742
scaffold8960_6_TIGR00152:530:689:+	17	5.0	5.32075471698	1.78505590603
scaffold9228_3_TIGR00880:910:1324:-	737	107.0	108.963768116	14.2048893163
scaffold9358_1_TIGR00005:10196:11039:-	336	29.0	28.6049822064	5.52503834597
scaffold11700_1_TIGR00914:16071:19152:+	4017	92.0	91.6419993509	14.8582409461
scaffold101_5_TIGR00090:514:814:-	63	12.0	11.95	3.96158638258
scaffold168_55_TIGR00698:912:1914:-	376	32.0	32.2095808383	4.87569924602
scaffold2338_16_TIGR03239:28824:29568:+	275	21.0	22.4838709677	7.10650603506
scaffold5349_3_TIGR00005:4:610:+	51	6.0	6.1204620462	2.09832805934
C251157_1_TIGR00880:1965:2373:-	289	43.0	44.0245098039	6.27861194031
scaffold689_17_TIGR00152:11764:12325:-	300	35.0	33.9055258467	5.97618459381
scaffold38_1_TIGR00005:19141:19957:-	491	41.0	40.4154411765	6.19259573703
scaffold11303_3_TIGR00005:334:1030:-	107	10.0	10.099137931	2.2251693345
scaffold3769_4_TIGR00005:497:1316:-	171	14.0	13.4676434676	2.70302425298
scaffold2640_32_TIGR00880:642:1059:-	172	27.0	27.6810551559	6.70812892026
scaffold4714_2_TIGR00698:5525:6479:-	1634	112.5	115.072327044	20.7964581687
scaffold4714_2_TIGR00152:12722:13268:-	1008	117.5	117.617216117	16.4119918504
scaffold1457_42_TIGR02214:1:202:-	46	14.0	13.9651741294	2.44008422792
scaffold1457_44_TIGR00092:4:976:+	217	15.0	14.5442386831	3.35227607352
scaffold5254_20_TIGR00092:847:1942:-	256	14.0	14.7561643836	4.43191990622
scaffold5325_1_TIGR00914:5670:7047:-	537	27.0	26.2309368192	5.85733078791
scaffold988_7_TIGR00005:27781:28465:-	268	21.0	23.0701754386	10.9466163147
scaffold2479_47_TIGR01316:3:537:-	287	24.5	31.8258426966	24.6187713228
scaffold32_3_TIGR00914:7241:10343:-	1193	25.0	25.8162475822	9.38810139565
scaffold6435_7_TIGR01800:3:807:-	446	12.0	33.7972636816	38.9442443965
scaffold5450_1_TIGR02195:20322:21306:-	493	33.0	33.4349593496	8.46668731583
scaffold2650_6_TIGR03992:2890:3487:+	118	13.0	12.581239531	3.33332744122
scaffold9645_4_TIGR02627:3:546:-	112	14.0	13.8729281768	2.33013410414
scaffold5869_8_TIGR00914:878:4025:+	1078	23.0	24.0079440737	5.79072599887
scaffold1616_32_TIGR00914:5043:8100:-	1133	31.0	31.8567222767	6.99191655232
scaffold73_3_TIGR02627:14162:15536:-	2071	152.5	151.107714702	14.8788425302
scaffold73_2_TIGR02214:44977:46852:+	2576	91.0	91.9621333333	16.1441557883
scaffold73_2_TIGR01981:87773:88487:-	1069	99.0	103.464985994	31.7222634014
scaffold571_1_TIGR00005:61535:62066:-	1084	123.0	130.082862524	27.5764424304
scaffold11536_1_TIGR02214:5051:6983:-	849	31.0	30.4440993789	5.88550887053
scaffold5794_5_TIGR01316:4:1264:+	351	25.0	28.8801587302	15.3435500116
scaffold7293_12_TIGR00914:455:1322:+	224	12.0	16.1501154734	14.2584396218
scaffold6391_5_TIGR00087:110:551:-	73	10.0	11.1927437642	3.73031242576
scaffold8845_19_TIGR03992:165:852:-	119	11.0	11.7248908297	3.07476093834
scaffold8739_8_TIGR02627:7594:8254:-	271	27.0	27.9242424242	5.8281204571
scaffold8739_9_TIGR02627:7:670:-	237	24.0	24.0904977376	4.36539424009
scaffold168_30_TIGR01962:7474:8566:+	457	28.0	28.0439963336	7.14648921749
scaffold168_30_TIGR01957:6182:6617:+	240	35.0	35.4137931034	5.31437375153
scaffold980_5_TIGR02627:144:1521:-	328	16.0	16.0718954248	3.7831452021
scaffold9297_3_TIGR00698:34429:35440:-	1701	147.0	144.433234421	13.3691498414
scaffold5851_3_TIGR03992:12241:12769:+	163	18.0	18.2329545455	5.07749539167
scaffold10769_3_TIGR03992:3272:4016:-	549	67.0	68.3051075269	14.6272567688
scaffold12830_1_TIGR03992:4751:5495:+	333	28.0	28.7137096774	5.7197098582
scaffold12830_1_TIGR00005:22145:22985:+	431	32.5	33.7928571429	7.82410478242
scaffold5148_9_TIGR03992:10335:10722:+	75	12.0	12.2687338501	2.74970126617
scaffold5148_2_TIGR00005:5446:6112:-	146	14.0	13.7327327327	3.45160154028
scaffold9645_5_TIGR02627:14:677:-	177	18.0	17.677224736	4.08523923758
scaffold92_4_TIGR01800:6468:6924:-	707	104.0	103.710526316	25.007533491
scaffold10_4_TIGR00005:82994:83867:+	548	42.0	42.2176403207	5.35248369611
scaffold3787_11_TIGR00698:5:338:-	47	10.0	9.10510510511	3.06942752795
scaffold1433_34_TIGR00005:197:947:+	163	27.0	26.0893333333	3.22387234376
scaffold584_57_TIGR00342:384:1509:+	289	16.0	16.48	3.54962282816
scaffold2940_7_TIGR00914:10888:14023:-	5161	168.0	166.356937799	18.0261336656
scaffold13600_2_TIGR01981:12889:13717:-	434	35.0	35.0132850242	8.26061415474
scaffold5033_3_TIGR01316:25197:26538:+	625	31.0	32.0775540641	7.88460465636
scaffold10367_1_TIGR00914:3842:6890:-	1307	31.0	30.5757874016	6.36794210997
scaffold3915_1_TIGR00092:2784:3873:-	499	31.0	30.378328742	8.34682811248
scaffold7192_4_TIGR00914:733:3835:-	1305	43.0	43.751450677	6.15047105155
scaffold7617_1_TIGR00741:20898:21204:+	163	54.5	58.5163398693	8.92386429321
scaffold2259_42_TIGR01962:3119:3998:-	301	21.0	21.0500568828	3.83175723109
scaffold2259_42_TIGR01957:1761:2205:-	120	15.0	15.4707207207	3.94518162308
scaffold2896_4_TIGR03992:13:421:-	44	6.0	6.69117647059	2.08230655205
scaffold9561_2_TIGR03992:25897:26587:-	468	41.0	43.0550724638	12.5448706099
scaffold3356_1_TIGR00880:782:1199:-	84	13.0	12.3405275779	2.84096661867
scaffold1904_10_TIGR00005:2:461:-	134	14.0	18.2156862745	10.5470878033
scaffold92_5_TIGR01800:2:671:-	1155	117.0	120.490284006	24.7520797346
scaffold689_9_TIGR00005:1:760:-	226	18.0	19.8761528327	8.45700264652
scaffold58_10_TIGR03992:12579:13311:+	278	26.0	25.5027322404	3.39820640081
scaffold11946_1_TIGR01316:2635:3970:+	2447	236.0	238.74082397	24.1360737538
scaffold2266_43_TIGR00342:2562:3681:-	461	28.0	27.4128686327	5.86421073572
scaffold12322_1_TIGR01316:6723:8058:+	793	202.0	205.069662921	20.1865183132
C246565_1_TIGR01316:960:1752:+	795	58.0	64.6376262626	24.9195928843
scaffold455_30_TIGR00005:1503:2037:-	79	9.0	9.20786516854	2.58558629544
scaffold6843_5_TIGR01316:1:1291:-	315	16.0	16.796124031	4.70373269393
C211507_1_TIGR00880:3:261:-	165	38.0	37.484496124	5.69388288126
scaffold3251_3_TIGR02627:1:292:-	52	19.0	19.0824742268	3.93242779717
scaffold13627_2_TIGR02712:15015:16008:-	510	38.0	38.0020140987	4.95213707434
scaffold6343_2_TIGR00005:19975:20641:-	1450	110.0	120.147147147	42.6659554343
scaffold3683_1_TIGR00005:3470:4148:+	309	29.0	29.9321533923	5.64339474186
scaffold12561_2_TIGR02627:7819:9187:+	2854	165.0	172.192982456	29.8964716159
scaffold15_1_TIGR02214:21988:23944:-	3654	124.0	126.171267894	23.2414157829
scaffold13742_1_TIGR03992:5872:6424:+	966	110.0	112.099637681	17.0072192646
scaffold780_20_TIGR01981:8706:9534:-	447	31.0	35.1449275362	13.5089256902
scaffold930_1_TIGR02627:4062:5436:+	1931	235.0	234.328966521	12.8583512114
scaffold7689_20_TIGR00914:10:862:+	437	20.0	33.8274647887	27.9127504924
scaffold3457_17_TIGR00914:43:577:+	128	16.0	15.5224719101	3.96596719128
scaffold590_17_TIGR00152:123:558:-	63	10.0	9.37471264368	2.67122677877
scaffold7494_11_TIGR00005:2:503:-	55	7.0	7.76846307385	2.33225312174
scaffold5007_3_TIGR00914:54815:55232:-	254	79.0	78.9928057554	7.46197047694
scaffold6078_1_TIGR01316:3850:5188:+	1956	202.0	206.988789238	20.2062391732
scaffold2338_10_TIGR00741:13598:13880:-	206	40.0	40.085106383	6.16267575866
scaffold12576_1_TIGR00005:19414:20350:-	1947	131.0	137.307692308	39.0805844068
C227305_1_TIGR02627:12:741:+	457	38.0	41.6872427984	15.3837376661
scaffold12105_2_TIGR00914:279:1089:-	167	14.0	14.1395061728	6.03439071995
scaffold5487_2_TIGR00092:7343:8441:+	542	30.0	32.6994535519	13.2779868937
scaffold8238_8_TIGR00914:1145:2204:+	255	15.0	15.8744098206	5.85166792249
scaffold5419_17_TIGR00005:1673:2447:+	122	11.0	10.8397932817	3.61809520012
scaffold5419_10_TIGR00342:5:575:+	103	12.0	12.4438596491	4.20373758274
scaffold2266_41_TIGR00880:6673:7087:+	192	28.0	28.9275362319	4.40570175335
scaffold220_8_TIGR02627:5652:7020:-	249	12.0	12.3757309942	3.56178488965
scaffold13571_1_TIGR00914:11367:14457:+	1804	42.0	41.5210355987	7.25787448015
scaffold2771_12_TIGR01981:1219:2047:-	172	12.0	13.7560386473	6.89454028612
scaffold3605_1_TIGR00914:11541:14658:-	4354	177.0	178.891241578	20.7935150895
scaffold1452_26_TIGR00092:2:959:-	617	13.0	38.9310344828	55.9298097986
