scaffold8828_1_TIGR00741:956:1250:+	881	199.5	188.632653061	41.2491321917
scaffold148_5_TIGR00914:817:3313:-	1281	24.0	33.4387019231	36.4637850579
scaffold1132_10_TIGR00342:4:187:+	37	11.0	10.8142076503	3.66767228642
scaffold4182_2_TIGR00880:7219:7636:+	932	138.0	143.745803357	17.5581975195
scaffold33253_2_TIGR00880:364:781:+	198	31.0	33.7074340528	7.97993691555
scaffold15645_1_TIGR00914:8:1016:-	769	43.0	50.1537698413	23.8261137432
scaffold15645_5_TIGR00914:2:680:-	505	94.0	97.7713864307	11.8150424655
scaffold17157_3_TIGR00914:2:734:-	97	8.0	8.75546448087	3.29539091566
scaffold1241_20_TIGR00005:3:336:+	643	144.0	128.666666667	47.9009864669
scaffold6432_5_TIGR02627:3151:4519:+	3246	197.0	199.084795322	22.0602935711
scaffold1198_3_TIGR00914:3:714:-	666	18.0	59.4514767932	68.3985803139
C475813_1_TIGR01800:3:201:+	448	216.0	218.474747475	12.8207088116
scaffold11267_3_TIGR00914:5:539:+	62	8.0	8.11423220974	2.78170583129
scaffold3054_12_TIGR00698:871:1666:-	102	10.0	9.29937106918	2.40668609694
scaffold6293_15_TIGR00914:1:2875:-	635	15.0	15.795059151	5.01460254018
scaffold6293_11_TIGR00090:567:861:+	74	18.0	18.8469387755	2.72061432945
scaffold30972_1_TIGR00914:763:3841:-	6914	151.0	157.544834308	34.4906467761
scaffold4524_42_TIGR02214:5:662:+	152	16.0	16.1615853659	4.2070773615
scaffold4524_40_TIGR02214:1717:2275:+	123	14.0	14.8225806452	3.97064395432
scaffold30675_1_TIGR00005:8100:8781:+	826	109.0	109.883994126	9.88849993865
scaffold6804_3_TIGR01981:2301:3129:-	412	40.0	41.1654589372	6.34574795118
scaffold2028_1_TIGR01316:5:368:-	42	6.0	6.75757575758	2.39298024514
scaffold29282_1_TIGR00914:3604:4870:-	791	42.0	42.6650868878	8.85043339504
scaffold9605_11_TIGR00880:21:432:-	57	9.0	8.74695863747	2.29125264473
scaffold15981_1_TIGR00090:113:413:+	84	11.0	15.5466666667	7.64424547545
scaffold931_25_TIGR01800:309:1464:+	651	17.0	34.761038961	35.7373783823
scaffold79_5_TIGR02214:5:1436:+	585	27.0	32.9266247379	17.9645449325
scaffold21628_1_TIGR02627:19632:21003:+	1827	254.0	258.381473377	27.8198262901
scaffold12282_18_TIGR00698:307:1291:-	145	10.0	9.8262195122	3.77831902451
scaffold3328_8_TIGR00005:1955:2627:-	283	18.0	22.837797619	19.1230865811
scaffold18728_4_TIGR00092:446:1061:-	515	55.0	55.2487804878	22.2179498438
scaffold18728_5_TIGR00092:2:485:-	471	60.0	60.2173913043	22.0544298407
scaffold5794_3_TIGR00880:1913:2330:+	93	13.0	12.8057553957	3.51265822913
scaffold445_3_TIGR00005:1155:2004:-	280	21.0	22.1707891637	6.41297965796
scaffold11701_9_TIGR02627:1725:2385:-	132	14.0	13.7924242424	3.08725682915
scaffold21141_4_TIGR00880:154:538:-	66	10.0	9.96614583333	3.25502812001
scaffold1504_2_TIGR03992:244:778:+	45	5.0	5.27153558052	1.44928455863
scaffold251_4_TIGR00005:2147:2993:-	1270	92.0	94.6548463357	23.7136486801
scaffold251_4_TIGR00880:4:391:+	324	49.0	51.6640826873	12.8185841702
scaffold33252_1_TIGR00880:4232:4646:-	207	78.0	77.652173913	6.14831052625
scaffold22765_3_TIGR00005:1587:2253:+	1405	137.5	137.411411411	19.0556035311
scaffold4770_12_TIGR03992:661:1363:-	104	11.0	11.4558404558	3.70456926112
scaffold12079_2_TIGR00005:217:685:+	222	24.0	28.4252136752	15.3684368577
scaffold12591_23_TIGR00005:1:727:-	135	13.0	12.4269972452	2.71401597619
scaffold15996_2_TIGR01800:2:662:-	525	50.5	53.6409090909	18.1208023542
scaffold15996_1_TIGR01800:232:649:-	301	38.0	43.9952038369	21.1594375998
scaffold7483_9_TIGR02214:78:741:-	180	8.0	17.5957767722	26.1269573567
scaffold33245_3_TIGR00005:5103:6042:-	694	54.0	51.6315228967	9.42706473076
scaffold2436_6_TIGR00090:240:540:+	105	22.0	21.3766666667	5.21997339287
scaffold2436_6_TIGR00087:5811:6516:-	212	20.0	19.580141844	4.52945004502
scaffold10028_10_TIGR02214:2:1436:-	591	15.0	25.1589958159	25.8147264923
scaffold15006_3_TIGR00741:355:649:-	269	37.0	43.9149659864	16.0421292874
scaffold27937_5_TIGR00152:11273:11762:+	266	38.0	36.6393442623	8.71879971226
scaffold29770_2_TIGR01316:3263:4598:-	3093	151.0	157.459925094	34.9409089835
scaffold1318_11_TIGR00914:5:350:+	45	9.0	8.61739130435	2.32908245426
scaffold2274_47_TIGR02627:375:1185:+	150	12.0	12.9271604938	3.63465868949
scaffold4244_18_TIGR01981:874:1168:-	89	20.0	19.0782312925	3.1250581928
scaffold5432_13_TIGR01316:1400:2741:+	290	14.0	14.4966442953	4.4313669841
scaffold33277_1_TIGR00005:7522:8197:+	970	128.0	130.832592593	16.4668953184
scaffold7923_10_TIGR00005:4865:5705:+	229	18.0	18.2547619048	4.9896894827
scaffold32596_1_TIGR00914:3:531:+	95	9.0	11.9128787879	9.98123167009
scaffold507_15_TIGR02627:1:574:-	71	8.0	8.28795811518	3.02735835722
scaffold15551_27_TIGR03992:315:996:+	140	13.0	13.3656387665	3.17292972432
scaffold11701_10_TIGR02627:4:601:-	115	12.0	12.4070351759	3.27522818831
C501968_1_TIGR02214:640:1309:-	1290	193.0	195.64573991	26.2617342371
scaffold7473_1_TIGR00092:917:2015:-	1187	62.0	69.9234972678	26.6591446661
scaffold5672_5_TIGR03992:295:1042:+	176	27.0	27.5140562249	5.21692775687
scaffold27898_6_TIGR03992:24796:25501:-	328	35.0	35.0907801418	10.1621038526
scaffold57_2_TIGR03992:12167:12551:+	737	134.0	134.208333333	10.109727851
scaffold23152_1_TIGR00698:11365:12328:-	1047	101.0	102.645898235	15.2504958399
scaffold23152_1_TIGR00152:17404:17944:-	613	100.0	99.9722222222	9.96759409781
scaffold2857_67_TIGR00914:4:1630:-	296	13.0	12.8610086101	3.92915333999
scaffold25125_4_TIGR00880:1075:1474:+	121	19.0	18.7568922306	5.58224417156
scaffold3283_5_TIGR01962:2:422:-	163	16.0	24.5452380952	17.1924776239
scaffold26135_3_TIGR00005:506:836:-	82	14.0	15.403030303	7.09532431823
scaffold26135_4_TIGR00005:3:438:-	131	13.0	18.583908046	16.7746173437
scaffold7122_8_TIGR02214:5:329:+	52	13.0	14.1913580247	3.15158974311
scaffold226_5_TIGR00005:433:1099:+	298	30.0	29.9159159159	5.23978934016
scaffold10437_8_TIGR00914:343:1492:-	332	20.0	19.9669277633	4.83340775325
scaffold5454_4_TIGR00152:2017:2578:+	105	12.0	11.8538324421	3.15268446863
scaffold23624_3_TIGR00342:28:1063:+	663	53.0	53.8396135266	10.6243442921
scaffold3054_18_TIGR00152:795:1344:-	89	11.0	11.0382513661	3.45941778936
scaffold3891_4_TIGR00914:2296:3310:+	282	19.0	18.6850937808	5.0178895085
scaffold9708_5_TIGR00005:8984:9920:-	648	30.0	42.6805555556	32.2879586144
scaffold18183_4_TIGR01316:2:491:-	200	29.0	28.9877300613	5.29226127546
scaffold18183_3_TIGR01316:204:879:-	231	24.0	22.922962963	5.97773573807
scaffold9964_13_TIGR00880:729:1146:+	97	13.0	13.1726618705	3.39472306868
scaffold11154_27_TIGR00005:926:1358:-	290	16.0	42.4930555556	40.0756801185
scaffold6324_1_TIGR00342:3:795:+	520	44.0	43.6174242424	13.1618268601
scaffold25117_1_TIGR00880:3243:3657:+	952	159.0	162.8647343	20.2131411505
scaffold817_21_TIGR00914:1:775:-	193	27.5	28.15374677	5.40464726508
scaffold817_20_TIGR00914:2:992:-	198	14.0	14.102020202	5.15993657071
scaffold7739_6_TIGR01316:540:963:+	218	12.0	30.0663507109	29.2941505484
scaffold32874_3_TIGR00152:570:1119:-	150	18.0	18.0491803279	5.50834308939
scaffold3174_8_TIGR00005:945:1731:+	290	11.0	20.7468193384	22.937147694
scaffold4756_1_TIGR00880:569:983:-	64	9.0	9.54106280193	2.34922226434
scaffold31045_1_TIGR03992:4138:4843:-	655	178.0	179.896453901	8.96418730794
scaffold2533_5_TIGR00880:3506:3920:-	568	139.0	137.801932367	13.3405558748
scaffold2533_5_TIGR00005:1060:1909:+	1508	171.0	169.575971731	17.7294598162
scaffold1831_4_TIGR00005:701:1367:-	154	16.0	15.8873873874	3.48625659786
scaffold9911_8_TIGR00092:11446:12544:+	2692	153.0	160.862477231	59.5250803095
scaffold4591_1_TIGR01900:129:1200:-	678	77.0	76.2913165266	7.9541818916
scaffold398_1_TIGR00698:1921:2866:+	1382	110.0	109.517460317	16.530041976
scaffold31182_1_TIGR00092:390:618:-	245	63.0	65.3947368421	20.1786400969
scaffold9661_11_TIGR00914:12347:15446:+	741	17.0	16.8422071636	4.47458274118
scaffold26623_3_TIGR01316:9595:10930:+	985	47.0	51.9820224719	19.2211565815
scaffold6037_3_TIGR01962:669:903:-	121	25.0	33.4230769231	16.939196868
scaffold1213_2_TIGR00005:4799:5480:-	196	18.0	18.3524229075	2.89903991961
scaffold14694_4_TIGR00698:4791:5820:+	272	16.0	17.6627793975	6.60697164337
scaffold6468_2_TIGR00092:3:372:+	363	66.0	58.5311653117	26.2511267844
scaffold21078_2_TIGR03992:8083:8818:+	1448	182.0	182.07755102	13.8771372487
scaffold16490_3_TIGR02214:47:722:-	175	30.0	29.8207407407	5.06100701876
scaffold9383_8_TIGR01981:862:1690:-	166	13.0	13.4842995169	4.8592254872
scaffold27305_1_TIGR00152:69:513:-	43	6.0	6.16216216216	1.9453828014
scaffold5862_6_TIGR00914:5:677:+	113	8.0	10.1741071429	5.26650318052
scaffold29_10_TIGR01800:2:671:-	468	28.0	37.2316890882	26.2875637187
scaffold28338_1_TIGR03992:941:1685:+	99	8.0	8.87231182796	3.46582191366
scaffold19761_3_TIGR00005:4:421:+	57	7.0	8.47961630695	4.19777168781
scaffold10940_14_TIGR01800:12:747:-	150	14.0	13.8925170068	4.04372510345
scaffold30112_2_TIGR02214:1387:3232:+	1272	44.0	46.3886178862	11.9927792407
scaffold11517_3_TIGR00342:5:515:+	66	9.0	8.84675834971	2.66611095886
scaffold11517_2_TIGR00342:578:1115:+	97	11.0	11.0837988827	3.52464825834
scaffold33084_1_TIGR00092:1:745:-	443	33.0	37.126344086	25.7103417243
scaffold23247_1_TIGR00005:8:626:-	55	6.0	5.93203883495	2.45448721603
scaffold300_2_TIGR02214:1:871:-	585	43.0	44.4885057471	13.3871350603
C514844_1_TIGR00880:1033:1450:-	978	207.0	207.362110312	12.4058392439
scaffold339_4_TIGR02627:991:2365:-	246	12.0	12.2590975255	3.65803150993
scaffold817_7_TIGR00880:3725:4121:-	74	11.0	11.3939393939	3.54927274331
scaffold173_2_TIGR00005:1631:2294:+	1399	152.0	166.182503771	48.4054787459
scaffold4530_1_TIGR01800:258:516:-	39	18.0	16.8992248062	2.68601015669
scaffold4530_2_TIGR01800:3:936:-	173	12.0	12.4190782422	3.64459993545
scaffold27741_4_TIGR01962:1211:2072:-	2023	127.0	147.955865273	62.1873674285
scaffold27741_4_TIGR01957:2641:3073:-	877	85.0	125.599537037	77.0905209848
scaffold12302_7_TIGR00914:4:277:+	124	24.0	27.7802197802	20.1416970584
scaffold12302_4_TIGR00914:13:664:+	96	9.0	10.089093702	3.65502254554
scaffold12302_3_TIGR00914:4:583:+	204	15.0	24.5380622837	25.8787317864
scaffold25089_6_TIGR00152:3515:4064:-	131	15.0	14.9781420765	4.6634918367
scaffold25089_8_TIGR00090:3920:4220:-	67	13.0	12.2166666667	2.26341678786
scaffold21340_6_TIGR00914:1:982:-	270	12.0	17.0784913354	14.295945697
